_id,_class,content,contentType,crawlItemId,createdDate,creatorUserId,deleted,description,enableComment,externalImageUrl,lastModifiedDate,link,mediaIds,process,processing,publishDate,rawTitle,sentNotification,status,talentUserId,title,totalComment,totalLove,version,bundleId,commentIds,emotions,mediaCredit,offNotificationUserIds,tags,hiddenUserIds,score,categories,recommendationInfo
61a96e56aab7033e72431868,social.eko.entities.News,Messi and Ronaldo have been at the pinnacle of the modern game for well over a decade now with both scoring a phenomenal amount of goals and winning almost everything there is to win in football.,News,61a89165dacf7106baa12143,2021-12-03T01:09:42.701Z,60408364d9bd4522e27b55d4,false,Messi and Ronaldo have been at the pinnacle of the modern game for well over a decade now with both scoring a phenomenal amount of goals and winning almost everything there is to win in football.,true,https://i.dailymail.co.uk/1s/2021/12/02/09/51239197-0-image-a-16_1638436250553.jpg,2021-12-04T07:10:51.781Z,https://www.dailymail.co.uk/sport/football/article-10266601/Zlatan-Ibrahimovic-says-Brazilian-legend-Ronaldo-footballs-GOAT.html,"[""61a894c3dacf7106baa1315b""]",false,false,2021-12-03T01:09:41.960Z,zlatanibrahimovicsaysbrazilianlegendronaldoisfootballsgreatestofalltimeandnotlionelmessiorcristianoronaldoalthoughtheveteranstrikerinsistshisex,true,1,6040b92208dcaa1aef2d6cd1,Zlatan Ibrahimovic says Brazilian legend Ronaldo is football's greatest of all time and NOT Lionel Messi or Cristiano Ronaldo... although the veteran striker insists his ex ...,0,0,1.0,2488ea9d28c8421fa97e060827b44afb,[],[],,[],[],[],,[],
61a96e53aab7033e72431838,social.eko.entities.News,"He told betfair: ""He [Messi] deserved the award based on his performances for Argentina as they won the Copa America - a trophy they have coveted for many years - and he was the b",News,61a96dbfca101a35264d18dc,2021-12-03T01:09:39.167Z,60408364d9bd4522e27b55d4,false,"He told betfair: ""He [Messi] deserved the award based on his performances for Argentina as they won the Copa America - a trophy they have coveted for many years - and he was the b",true,"https://www.sportbible.com/cdn-cgi/image/width=1200,quality=70,format=jpeg,fit=contain,dpr=1/https%3A%2F%2Fs3-images.sportbible.com%2Fs3%2Fcontent%2Ffe46350261a88bf6e38b75494e0fc78a.png",2021-12-04T07:10:50.485Z,https://www.sportbible.com/football/news-messi-deserved-ballon-dor-but-is-not-the-best-ever-says-rivaldo-20211202,"[""61a97000ca101a35264d1fe8""]",false,false,2021-12-03T01:09:37.843Z,lionelmessideservedballondorbutisnotthebesteversaysrivaldowhosenamedhisgoat,true,1,6040b92208dcaa1aef2d6cd1,"Lionel Messi Deserved Ballon d'Or But Is NOT The Best Ever, Says Rivaldo Whose Named His GOAT",0,0,1.0,5f7f9f66c1e3497b8d2ed5c2bb063097,[],[],,[],[],[],,[],
61a96e50aab7033e7243181c,social.eko.entities.News,Lionel Messi’s votes for the Kopa Trophy have been revealed with the GOAT unsurprisingly giving his top vote to former Barcelona team-mate Pedri. The 19-year-old scooped the prestigious prize ahead of Borussia Dortmund ’s Jude Bellingham and Bayern Munich ’s Jamal Musiala.,News,61a96dbfca101a35264d18e0,2021-12-03T01:09:36.905Z,60408364d9bd4522e27b55d4,false,Lionel Messi’s votes for the Kopa Trophy have been revealed with the GOAT unsurprisingly giving his top vote to former Barcelona team-mate Pedri. The 19-year-old scooped the prestigious prize ahead of Borussia Dortmund ’s Jude Bellingham and Bayern Munich ’s Jamal Musiala.,true,https://cdn.vox-cdn.com/thumbor/G-FUWsny60quBJYXw8ao8ffQtZ4=/0x0:4797x2512/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/23058648/1356378828.jpg,2021-12-04T07:10:51.780Z,https://www.barcablaugranes.com/2021/12/2/22814497/lionel-messis-kopa-trophy-votes-revealed,"[""61a96fe8ca101a35264d1f4e""]",false,false,2021-12-03T01:09:35.454Z,lionelmessiskopatrophyvotesrevealed,true,1,6040b92208dcaa1aef2d6cd1,Lionel Messi’s Kopa Trophy votes revealed,0,0,1.0,098e3aa950934135a86c8f8e1cfd95d5,[],[],,[],[],[],,[],
61a96e4eaab7033e724317fb,social.eko.entities.News,"Jorge Messi, the father of Argentine professional footballer Lionel Messi who plays as a forward for Ligue 1 club Paris Saint-Germainhas responded to critics questioning whether his son deserved",News,61a96dbfca101a35264d18df,2021-12-03T01:09:34.250Z,60408364d9bd4522e27b55d4,false,"Jorge Messi, the father of Argentine professional footballer Lionel Messi who plays as a forward for Ligue 1 club Paris Saint-Germainhas responded to critics questioning whether his son deserved",true,https://www.informationng.com/wp-content/uploads/2021/12/lionel-messis-father-jorge-messi-responds-to-his-sons-critics-after-ballon-dor-win.jpg,2021-12-04T07:10:50.485Z,https://www.informationng.com/2021/12/lionel-messis-father-jorge-messi-responds-to-his-sons-critics-after-ballon-dor-win.html,"[""61a96f99ca101a35264d1e66""]",false,false,2021-12-03T01:09:34.223Z,lionelmessisfatherjorgerespondstosonscriticsafterballondorwin,true,1,6040b92208dcaa1aef2d6cd1,"Lionel Messi’s father, Jorge responds to son’s critics after Ballon d’Or win",0,0,1.0,adec43263d0f430dac344369a4f168e6,[],[],,[],[],[],,[],
61a96e49aab7033e724317bf,social.eko.entities.News,"More info Lionel Messi had another evening to remember on Monday as he won a staggering seventh Ballon d'Or of his glittering career. The Argentinean star, now at Paris Saint-Germain, fought off competition from the likes of Robert Lewandowski,",News,61a96dbfca101a35264d18d8,2021-12-03T01:09:29.134Z,60408364d9bd4522e27b55d4,false,"More info Lionel Messi had another evening to remember on Monday as he won a staggering seventh Ballon d'Or of his glittering career. The Argentinean star, now at Paris Saint-Germain, fought off competition from the likes of Robert Lewandowski,",true,https://cdn.images.express.co.uk/img/dynamic/67/750x445/1530539.jpg,2021-12-04T07:10:50.484Z,https://www.express.co.uk/sport/football/1530539/Lionel-Messi-s-voting-at-Ballon-d-Or-unveiled-Barcelona-Pedri,"[""61a96f5dca101a35264d1d39""]",false,false,2021-12-03T01:09:28.372Z,lionelmessisvotingatballondorunveiledashisbarcelonapastshinesthrough,true,1,6040b92208dcaa1aef2d6cd1,Lionel Messi's voting at Ballon d'Or unveiled as his Barcelona past shines through,0,0,1.0,76b2200d5a974fedb1e21845b31aed6b,[],[],,[],[],[],,[],
61a96e43aab7033e7243178b,social.eko.entities.News,"Germain’s Argentinian forward Lionel Messi presents his men’s Ballon d’Or award prior to the French L1 football match between Paris-Saint Germain (PSG) and OGC Nice at The Parc des Princes Stadium in Paris o 1,",News,61a8ecf6ca101a35264ceca0,2021-12-03T01:09:23.270Z,60408364d9bd4522e27b55d4,false,"Germain’s Argentinian forward Lionel Messi presents his men’s Ballon d’Or award prior to the French L1 football match between Paris-Saint Germain (PSG) and OGC Nice at The Parc des Princes Stadium in Paris o 1,",true,https://i2.wp.com/thestreetjournal.org/wp-content/uploads/2021/12/976971-messi-shows-off-ballon-dor-to-supporters.jpg?resize=650%2C350&ssl=1,2021-12-04T07:10:50.484Z,https://thestreetjournal.org/messi-shows-off-ballon-dor-to-supporters/,"[""61a96f06ca101a35264d1be2""]",false,false,2021-12-03T01:09:20.841Z,messishowsoffballondortosupporters,true,1,6040b92208dcaa1aef2d6cd1,Messi Shows Off Ballon d’Or To Supporters,0,0,1.0,76b2200d5a974fedb1e21845b31aed6b,[],[],,[],[],[],,[],
61a96e41aab7033e72431778,social.eko.entities.News,"Lionel Messi’s struggles in front of goal continued during Paris Saint-Germain’s 0-0 draw against Nice on Wednesday night. The 34-year-old, who showed off his record-breaking seventh Ballon d’Or award to the Parc des Princes crowd before kick-off,",News,61a96dbfca101a35264d18de,2021-12-03T01:09:21.832Z,60408364d9bd4522e27b55d4,false,"Lionel Messi’s struggles in front of goal continued during Paris Saint-Germain’s 0-0 draw against Nice on Wednesday night. The 34-year-old, who showed off his record-breaking seventh Ballon d’Or award to the Parc des Princes crowd before kick-off,",true,https://img-s-msn-com.akamaized.net/tenant/amp/entityid/AARnxQx.img?h=315&w=600&m=6&q=60&o=t&l=f&f=jpg,2021-12-04T07:10:51.258Z,https://www.msn.com/en-gb/sport/football/lionel-messi-s-ligue-1-stats-are-now-becoming-concerning-after-another-goalless-display/ar-AARnGPZ,"[""61a96edaca101a35264d1b16""]",false,false,2021-12-03T01:09:20.386Z,lionelmessisligue1statsarenowbecomingconcerningafteranothergoallessdisplay,true,1,6040b92208dcaa1aef2d6cd1,Lionel Messi’s Ligue 1 stats are now becoming concerning after another goalless display,0,0,1.0,76b2200d5a974fedb1e21845b31aed6b,[],[],,[],[],[],,[],
61a96e3eaab7033e7243174a,social.eko.entities.News,"The Barcelona starlet, 19, won the Kopa Trophy at the 2021 Ballon d'Or ceremony. He thanked Messi during his victory speech, highlighting their time on and off the pitch. It has now been revealed that the former Barca captain awarded the budding midfielder with three of his votes.",News,61a96dbfca101a35264d18dd,2021-12-03T01:09:18.548Z,60408364d9bd4522e27b55d4,false,"The Barcelona starlet, 19, won the Kopa Trophy at the 2021 Ballon d'Or ceremony. He thanked Messi during his victory speech, highlighting their time on and off the pitch. It has now been revealed that the former Barca captain awarded the budding midfielder with three of his votes.",true,"https://www.sportbible.com/cdn-cgi/image/width=1200,quality=70,format=jpeg,fit=contain,dpr=1/https%3A%2F%2Fs3-images.sportbible.com%2Fs3%2Fcontent%2F298dcf6861a927e721c7eb829ae19273.png",2021-12-04T07:10:51.208Z,https://www.sportbible.com/football/news-the-three-players-lionel-messi-voted-for-in-the-kopa-trophy-20211202,"[""61a96e95ca101a35264d1a54""]",false,false,2021-12-03T01:09:13.952Z,thethreeplayerslionelmessivotedforinthekopatrophyincludesenglandinternational,true,1,6040b92208dcaa1aef2d6cd1,"The Three Players Lionel Messi Voted For In The Kopa Trophy, Includes England International",0,0,1.0,715296d1c60c4f29aa38c6d35fd3b4ab,[],[],,[],[],[],,[],
61a96e3caab7033e72431743,social.eko.entities.News,"The three players Paris Saint-Germain star, Lionel Messi, voted for in the 2021 Kopa Trophy have been revealed. According to Diario Sport, Messi voted for",News,61a96dbfca101a35264d18e2,2021-12-03T01:09:16.878Z,60408364d9bd4522e27b55d4,false,"The three players Paris Saint-Germain star, Lionel Messi, voted for in the 2021 Kopa Trophy have been revealed. According to Diario Sport, Messi voted for",true,https://dailypost.ng/wp-content/uploads/2021/09/messi.jpeg,2021-12-04T07:10:50.483Z,https://dailypost.ng/2021/12/02/ballon-d-or-three-players-messi-voted-for-in-kopa-trophy-revealed/,"[""617faff8a9fc561461b24de8""]",false,false,2021-12-03T01:09:14.208Z,ballondorthreeplayersmessivotedforinkopatrophyrevealed,true,1,6040b92208dcaa1aef2d6cd1,Ballon d’ Or: Three players Messi voted for in Kopa Trophy revealed,0,0,1.0,adec43263d0f430dac344369a4f168e6,[],[],,[],[],[],,[],
61a8fe60aab7033e7243162e,social.eko.entities.News,"Zlatan Ibrahimovic has revealed who he believes is the greatest player of all time, and it is not Lionel Messi or Cristiano Ronaldo. The Swedish superstar singled out another legendary attacking player instead,",News,61a8fd86ca101a35264d046f,2021-12-02T17:12:00.770Z,60408364d9bd4522e27b55d4,false,"Zlatan Ibrahimovic has revealed who he believes is the greatest player of all time, and it is not Lionel Messi or Cristiano Ronaldo. The Swedish superstar singled out another legendary attacking player instead,",true,"https://www.sportbible.com/cdn-cgi/image/width=1200,quality=70,format=jpeg,fit=contain,dpr=1/https%3A%2F%2Fs3-images.sportbible.com%2Fs3%2Fcontent%2Fe48b047961a849caa01ecdecca4066c0.png",2021-12-04T07:10:51.780Z,https://www.sportbible.com/football/news-zlatan-ibrahimovic-named-his-goat-and-its-not-messi-20211202,"[""61a8f27eca101a35264cee28""]",false,false,2021-12-02T17:12:00.136Z,zlatanibrahimovichasnamedhisgoatanditsnotlionelmessiorcristianoronaldo,true,1,6040b92208dcaa1aef2d6cd1,Zlatan Ibrahimovic Has Named His GOAT And It’s Not Lionel Messi Or Cristiano Ronaldo,0,0,1.0,ab7c3e2756f2450586abbecb5a9f4383,[],[],,[],[],[],,[],
61a8fe5caab7033e724315f0,social.eko.entities.News,Juventus boss Massimiliano Allegri snubs Cristiano Ronaldo saying Ballon d'Or winner Leo Messi is 'technically the best player in the world.' The Argentinean ace won the seventh Ballon d'Or in his career on Monday.,News,61a8fc34ca101a35264d01e2,2021-12-02T17:11:56.597Z,60408364d9bd4522e27b55d4,false,Juventus boss Massimiliano Allegri snubs Cristiano Ronaldo saying Ballon d'Or winner Leo Messi is 'technically the best player in the world.' The Argentinean ace won the seventh Ballon d'Or in his career on Monday.,true,https://football-italia.net/wp-content/uploads/2021/11/Max-Allegri.jpg,2021-12-05T01:09:38.694Z,https://football-italia.net/allegri-snubs-ronaldo-in-ballon-dor-verdict/,"[""61a8f686ca101a35264cfdc4""]",false,false,2021-12-02T17:11:55.174Z,allegrisnubscristianoronaldoinballondorverdict,true,1,6040b92208dcaa1aef2d6cd0,Allegri snubs Cristiano Ronaldo in Ballon d’Or verdict,0,0,1.0,41b5d251f76b4deb9c2f7ad980816693,[],[],,[],[],[],,[],
61a8fe55aab7033e7243159b,social.eko.entities.News,"There are a few football players who disagreed with Messi winning his 7th Ballon d'Or including Toni Kroos, Jurgen Klopp, Casillas and now Zlatan Ibrahimovic.",News,61a8fd86ca101a35264d046c,2021-12-02T17:11:49.335Z,60408364d9bd4522e27b55d4,false,"There are a few football players who disagreed with Messi winning his 7th Ballon d'Or including Toni Kroos, Jurgen Klopp, Casillas and now Zlatan Ibrahimovic.",true,https://img.republicworld.com/republic-prod/stories/promolarge/xhdpi/oxrcr0halg3lcgfc_1638458077.jpeg,2021-12-04T07:10:50.483Z,https://www.republicworld.com/sports-news/football-news/zlatan-ibrahimovic-names-player-who-deserved-ballon-dor-2021-other-than-lionel-messi.html,"[""61a8f475ca101a35264cf569""]",false,false,2021-12-02T17:11:49.319Z,zlatanibrahimovicnamesplayerwhodeservedballondor2021otherthanlionelmessi,true,1,6040b92208dcaa1aef2d6cd1,Zlatan Ibrahimovic Names Player Who Deserved Ballon D'Or 2021 Other Than Lionel Messi,0,0,1.0,adec43263d0f430dac344369a4f168e6,[],[],,[],[],[],,[],
61a8fe54aab7033e72431596,social.eko.entities.News,FORMER Ballon d’Or winner and Brazil icon Rivaldo believes Lionel Messi was a deserved winner for this year’s hotly debated Ballon d’Or. Messi beat Robert Lewandowski to the,News,61a8fd86ca101a35264d0467,2021-12-02T17:11:48.960Z,60408364d9bd4522e27b55d4,false,FORMER Ballon d’Or winner and Brazil icon Rivaldo believes Lionel Messi was a deserved winner for this year’s hotly debated Ballon d’Or. Messi beat Robert Lewandowski to the,true,https://www.thesun.co.uk/wp-content/uploads/2021/12/sport-preview-Rivaldo-and-Messi.jpg?strip=all&quality=100&w=1200&h=800&crop=1,2021-12-04T07:10:52.240Z,https://www.thesun.co.uk/sport/16918786/messi-deserved-ballon-dor-not-best-ever-brazil-rivaldo/,"[""61a8f555ca101a35264cf8e9""]",false,false,2021-12-02T17:11:47.542Z,hesintopthreelionelmessideservedballondorawardbutisnotbestplayereverclaimsbrazillegendrivaldo,true,1,6040b92208dcaa1aef2d6cd1,"‘He’s in top three’ – Lionel Messi deserved Ballon d’Or award but is NOT best player ever, claims Brazil legend Rivaldo",0,0,1.0,5f7f9f66c1e3497b8d2ed5c2bb063097,[],[],,[],[],[],,[],
61a8fe45aab7033e724314ea,social.eko.entities.News,Former Ballon d'Or winner Rivaldo has said Lionel Messi deserved to win the Ballon d'Or 2021. The Argentine won the award for the seventh time.,News,61a8fd86ca101a35264d0468,2021-12-02T17:11:33.621Z,60408364d9bd4522e27b55d4,false,Former Ballon d'Or winner Rivaldo has said Lionel Messi deserved to win the Ballon d'Or 2021. The Argentine won the award for the seventh time.,true,https://staticg.sportskeeda.com/editor/2021/12/b815c-16384617215455-1920.jpg,2021-12-04T07:10:50.664Z,https://www.sportskeeda.com/football/news-tough-say-already-best-brazil-legend-rivaldo-feels-lionel-messi-considered-best-ever-yet,"[""61a8ff9bca101a35264d0fbe""]",false,false,2021-12-02T17:11:32.595Z,toughtosayhealreadyisthebestbrazillegendrivaldofeelslionelmessicannotbeconsideredthebesteveryet,true,1,6040b92208dcaa1aef2d6cd1,“Tough to say he already is the best” – Brazil legend Rivaldo feels Lionel Messi cannot be “considered the best ever” yet,0,0,1.0,3262c52320d84eeb91a73870a8d6c71c,[],[],,[],[],[],,[],
61a8fe44aab7033e724314d8,social.eko.entities.News,"When Pedri won the Kopa Trophy at the France Football gala he remembered Lionel Messi. “Thanks, Leo, for all you helped me with,&rdquor; said Pedri in his speech. Not just playing to the galleries but a sincere show of affection.",News,61a8fd86ca101a35264d046b,2021-12-02T17:11:32.223Z,60408364d9bd4522e27b55d4,false,"When Pedri won the Kopa Trophy at the France Football gala he remembered Lionel Messi. “Thanks, Leo, for all you helped me with,” said Pedri in his speech. Not just playing to the galleries but a sincere show of affection.",true,https://estaticos-cdn.sport.es/clip/60f01165-c5cf-494a-977b-f1a94cc8110a_alta-libre-aspect-ratio_default_0.jpg,2021-12-04T07:10:50.482Z,https://www.sport.es/en/news/barca/lionel-messi-voted-for-pedri-in-the-kopa-trophy-at-ballon-dor-12934521,"[""61a57f85836146019454f881""]",false,false,2021-12-02T17:11:31.453Z,lionelmessivotedforpedriinthekopatrophyatballondor,true,1,6040b92208dcaa1aef2d6cd1,Lionel Messi voted for Pedri in the Kopa Trophy at Ballon d'Or,0,0,1.0,76b2200d5a974fedb1e21845b31aed6b,[],[],,[],[],[],,[],
61a8fe44aab7033e724314d6,social.eko.entities.News,"Lionel Messi’s struggles in front of goal continued during Paris Saint-Germain’s 0-0 draw against Nice on Wednesday night. The 34-year-old, who showed off his record-breaking seventh Ballon d’Or award to the Parc des Princes crowd before kick-off,",News,61a8fd86ca101a35264d046a,2021-12-02T17:11:32.047Z,60408364d9bd4522e27b55d4,false,"Lionel Messi’s struggles in front of goal continued during Paris Saint-Germain’s 0-0 draw against Nice on Wednesday night. The 34-year-old, who showed off his record-breaking seventh Ballon d’Or award to the Parc des Princes crowd before kick-off,",true,https://site-cdn.givemesport.com/images/21/12/02/2551427fef3af888d5060bfee434c531/960.jpg,2021-12-04T07:10:51.257Z,https://www.givemesport.com/1795530-lionel-messis-ligue-1-stats-look-concerning-after-goalless-performance-for-psg-vs-nice,"[""61a8f502ca101a35264cf767""]",false,false,2021-12-02T17:11:30.332Z,lionelmessisligue1statslookconcerningaftergoallessperformanceforpsgvsnice,true,1,6040b92208dcaa1aef2d6cd1,Lionel Messi’s Ligue 1 stats look concerning after goalless performance for PSG vs Nice,0,0,1.0,76b2200d5a974fedb1e21845b31aed6b,[],[],,[],[],[],,[],
61a8fe40aab7033e724314a7,social.eko.entities.News,"Lionel Messi's father, Jorge, has appeared to take a swipe at Cristiano Ronaldo after the Man United ace suggested the PSG star did not deserve to Ballon d'Or.",News,61a8fd86ca101a35264d0469,2021-12-02T17:11:28.433Z,60408364d9bd4522e27b55d4,false,"Lionel Messi's father, Jorge, has appeared to take a swipe at Cristiano Ronaldo after the Man United ace suggested the PSG star did not deserve to Ballon d'Or.",true,https://netstorage-tuko.akamaized.net/images/f7fecba00b3f1be3.jpg,2021-12-04T07:10:50.481Z,https://www.tuko.co.ke/sports/football/435642-lionel-messis-dad-takes-subtle-swipe-cristiano-ronaldo-after-he-slams-ballon-dor-win/,"[""61a8f26cca101a35264cedc5""]",false,false,2021-12-02T17:11:26.849Z,lionelmessisdadrespondstoclaimshissondidnotdeserve2021ballondor,true,1,6040b92208dcaa1aef2d6cd1,Lionel Messi’s Dad Responds to Claims His Son Did Not Deserve 2021 Ballon d'Or,0,0,1.0,adec43263d0f430dac344369a4f168e6,[],[],,[],[],[],,[],
61a8fe3baab7033e72431465,social.eko.entities.News,Former Argentina international Javier Saviola has admitted that Lionel Messi’s absence from the 2022 World Cup would hurt him more than Cristiano Ronaldo missing the showpiece event.,News,61a8fc34ca101a35264d01e0,2021-12-02T17:11:23.344Z,60408364d9bd4522e27b55d4,false,Former Argentina international Javier Saviola has admitted that Lionel Messi’s absence from the 2022 World Cup would hurt him more than Cristiano Ronaldo missing the showpiece event.,true,https://staticg.sportskeeda.com/editor/2021/12/0f2e1-16384539297930-1920.jpg,2021-12-02T17:15:58.304Z,https://www.sportskeeda.com/football/it-hurt-messi-there-javier-saviola-responds-asked-cristiano-ronaldo-missing-2022-world-cup,"[""61a8ff4eca101a35264d0d6b""]",false,false,2021-12-02T17:11:23.088Z,itwouldhurtmoreifmessiisnottherejaviersaviolarespondswhenaskedaboutcristianoronaldomissingthe2022worldcup,true,1,6040b92208dcaa1aef2d6cd0,"""It would hurt more if Messi is not there"" - Javier Saviola responds when asked about Cristiano Ronaldo missing the 2022 World Cup",0,0,1.0,,[],[],,[],[],[],,[],
61a8fe33aab7033e72431408,social.eko.entities.News,"Cristiano Ronaldo ranked sixth in this year's Ballon d'Or rankings as Lionel Messi won his seventh crown, with the Portuguese's former Juventus boss Max Allegri pouring salt in his wounds",News,61a8fc34ca101a35264d01de,2021-12-02T17:11:15.411Z,60408364d9bd4522e27b55d4,false,"Cristiano Ronaldo ranked sixth in this year's Ballon d'Or rankings as Lionel Messi won his seventh crown, with the Portuguese's former Juventus boss Max Allegri pouring salt in his wounds",true,https://i2-prod.mirror.co.uk/incoming/article25601730.ece/ALTERNATES/s1200/0_GettyImages-1058143164.jpg,2021-12-04T07:10:52.225Z,https://www.mirror.co.uk/sport/football/news/cristiano-ronaldo-max-allegri-messi-25602027,"[""61a8ff08ca101a35264d0b96""]",false,false,2021-12-02T17:11:12.951Z,maxallegripourssaltinthewoundsforcristianoronaldowithballondorverdict,true,1,6040b92208dcaa1aef2d6cd0,Max Allegri pours salt in the wounds for Cristiano Ronaldo with Ballon d'Or verdict,0,0,1.0,41b5d251f76b4deb9c2f7ad980816693,[],[],,[],[],[],,[],
61a8fe2daab7033e724313c2,social.eko.entities.News,LIONEL MESSI’S week could be going from boom to doom after his £26m hotel was reportedly ordered to be demolished. Paris Saint-Germain’s Argentine legend was celebrating on Monday when he lifted,News,61a8fd86ca101a35264d0466,2021-12-02T17:11:09.250Z,60408364d9bd4522e27b55d4,false,LIONEL MESSI’S week could be going from boom to doom after his £26m hotel was reportedly ordered to be demolished. Paris Saint-Germain’s Argentine legend was celebrating on Monday when he lifted,true,https://www.thesun.co.uk/wp-content/uploads/2021/12/sport-preview-messi-hotel.jpg?strip=all&quality=100&w=1200&h=800&crop=1,2021-12-04T07:10:50.614Z,https://www.thesun.co.uk/sport/football/16919848/lionel-messi-hotel-sitges-barcelona-demolished/,"[""61a8f5d9ca101a35264cfb20""]",false,false,2021-12-02T17:11:06.242Z,lionelmessiorderedtodemolishhis26mbarcelonahotelas77bedroombuildingdoesnotmeetcitystandards,true,1,6040b92208dcaa1aef2d6cd1,Lionel Messi ‘ordered to DEMOLISH his £26m Barcelona hotel as 77-bedroom building does not meet city standards’,0,0,1.0,27fd492086c74fd6b628961a831b19ef,[],[],,[],[],[],,[],
61a8fe2aaab7033e724313a1,social.eko.entities.News,"Football fans assemble! As we are about to reveal the top 10 highest paid footballers in the world. Though the list may change every year, a few remain constant, like Lionel Messi and Cristiano Ronaldo.",News,61a8fd86ca101a35264d046d,2021-12-02T17:11:06.231Z,60408364d9bd4522e27b55d4,false,"Football fans assemble! As we are about to reveal the top 10 highest paid footballers in the world. Though the list may change every year, a few remain constant, like Lionel Messi and Cristiano Ronaldo.",true,https://s3.scoopwhoop.com/anj2/61a874a7036bf700016760b8/0251b144-a4cf-4de4-8fbb-53af9877024d.jpg,2021-12-04T07:10:51.203Z,https://www.scoopwhoop.com/sports/highest-paid-footballers-in-the-world/,"[""61a8f6f8ca101a35264cffb5""]",false,false,2021-12-02T17:11:05.495Z,fromlionelmessitoneymarherearethetop10highestpaidfootballersintheworld,true,1,6040b92208dcaa1aef2d6cd1,"From Lionel Messi To Neymar, Here Are The Top 10 Highest Paid Footballers In The World",0,0,1.0,715296d1c60c4f29aa38c6d35fd3b4ab,[],[],,[],[],[],,[],
61a8fe26aab7033e7243137f,social.eko.entities.News,"Lionel Messi is one of the FIFA 22 Ones to Watch cards that became eligible for an upgrade recently. Ones to Watch Player items follow the biggest transfer names in world football, with the cards featured eligible for some big rewards.",News,61a8fd86ca101a35264d046e,2021-12-02T17:11:02.299Z,60408364d9bd4522e27b55d4,false,"Lionel Messi is one of the FIFA 22 Ones to Watch cards that became eligible for an upgrade recently. Ones to Watch Player items follow the biggest transfer names in world football, with the cards featured eligible for some big rewards.",true,https://site-cdn.givemesport.com/images/21/12/02/1c5c7e3c4976d7ab8db20fe735e71017/960.jpg,2021-12-04T07:10:51.256Z,https://www.givemesport.com/1795960-fifa-22-ones-to-watch-players-react-to-lionel-messi-upgrade?amp,"[""61a8f5feca101a35264cfbd0""]",false,false,2021-12-02T17:10:59.731Z,fifa22onestowatchplayersreacttolionelmessiupgrade,true,1,6040b92208dcaa1aef2d6cd1,FIFA 22 Ones to Watch: Players React to Lionel Messi Upgrade,0,0,1.0,76b2200d5a974fedb1e21845b31aed6b,[],[],,[],[],[],,[],
61a8fe1aaab7033e724312f9,social.eko.portal.db.entity.News,"Junior Messias scored a brace on his first AC Milan start as the Rossoneri thrashed Andriy Shevchenko's Genoa 3-0 on Wednesday to close the gap to Serie A leaders Napoli to one point. Milan came into the game looking for an improvement after back-to-back league losses to Fiorentina and Sassuolo,",News,61a8fd88ca101a35264d0472,2021-12-02T17:10:50.715Z,60408364d9bd4522e27b55d4,true,"Junior Messias scored a brace on his first AC Milan start as the Rossoneri thrashed Andriy Shevchenko's Genoa 3-0 on Wednesday to close the gap to Serie A leaders Napoli to one point. Milan came into the game looking for an improvement after back-to-back league losses to Fiorentina and Sassuolo,",true,https://cdn.wionews.com/sites/default/files/styles/story_page/public/2021/12/02/224471-inter-milan.jpg,2021-12-22T14:51:23.478Z,https://www.msn.com/en-in/sports/other/serie-a-junior-messias-strikes-twice-as-ac-milan-thump-andriy-shevchenko-e2-80-99s-genoa-3-0/ar-AARnBUY,,false,false,2021-12-02T17:10:50.709Z,serieajuniormessiasstrikestwiceasacmilanthumpandriyshevchenkosgenoa30,true,1,61163b138a1cde7a9ad654c0,Serie A: Junior Messias strikes twice as AC Milan thump Andriy Shevchenko’s Genoa 3-0,0,0,1.0,,[],[],,[],[],[],,[],
61a8fe16aab7033e724312c8,social.eko.entities.News,"Mohamed Salah came seventh in this year's Ballon d'Or, behind winner Lionel Messi, Robert Lewandowski, Jorginho, Karim Benzema, N'Golo Kane and Cristiano Ronaldo",News,61a8fcb5ca101a35264d02e9,2021-12-02T17:10:46.246Z,60408364d9bd4522e27b55d4,false,"Mohamed Salah came seventh in this year's Ballon d'Or, behind winner Lionel Messi, Robert Lewandowski, Jorginho, Karim Benzema, N'Golo Kane and Cristiano Ronaldo",true,https://i2-prod.mirror.co.uk/incoming/article23501637.ece/ALTERNATES/s1200/1_Liverpool-FC-vs-SSC-Napoli-United-Kongdom-27-Nov-2019.jpg,2021-12-04T07:10:52.173Z,https://www.mirror.co.uk/sport/football/news/salah-ballon-dor-lovren-liverpool-25597588,"[""61a8f5dbca101a35264cfb3d""]",false,false,2021-12-02T17:10:45.271Z,dejanlovrenspointedmessagetoliverpoolsmohamedsalahoverballondorposition,true,1,604a25fc97ade1053483b6a3,Dejan Lovren's pointed message to Liverpool's Mohamed Salah over Ballon d'Or position,0,0,1.0,93065e43fab94d4398678820226784a2,[],[],,[],[],[],,[],
